Amount,AmountIncludingVAT,Description,DocumentNo,BilltoCustomerNo,Quantity,PostingDate,LocationCode,GSTAssessableValueLCY,InvDiscountAmount,ItemCategoryCode,no,billToName,billToCity,state
0.0,0.0,Shipment No. DS25-04065:,SINV25-04526,,0.0,2026-02-18,,0,0,,SINV25-04526,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04526,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04526,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04066:,SINV25-04527,,0.0,2026-02-18,,0,0,,SINV25-04527,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04527,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04527,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04067:,SINV25-04528,,0.0,2026-02-18,,0,0,,SINV25-04528,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04528,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04528,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04068:,SINV25-04529,,0.0,2026-02-18,,0,0,,SINV25-04529,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04529,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04529,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04069:,SINV25-04530,,0.0,2026-02-18,,0,0,,SINV25-04530,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04530,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04530,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04070:,SINV25-04531,,0.0,2026-02-18,,0,0,,SINV25-04531,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04531,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04531,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04071:,SINV25-04532,,0.0,2026-02-18,,0,0,,SINV25-04532,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04532,C000106,224.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04532,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04072:,SINV25-04533,,0.0,2026-02-18,,0,0,,SINV25-04533,OSWAL PUMPS LIMITED,KUTAIL,HR
960960.0,960960.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04533,C000106,84.0,2026-02-18,FG,0,0,FG-SOLAR PANEL WB,SINV25-04533,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04076:,SINV25-04534,,0.0,2026-02-18,FG,0,0,,SINV25-04534,MULTAN TRADERS,KARNAL,HR
42570.0,42570.0,SOLAR ON GRID TIE INVERTER 10.0 KW DUAL MPPT 2 STR-3PH,SINV25-04534,C000422,1.0,2026-02-18,FG,0,0,ON GRID INVERTER,SINV25-04534,MULTAN TRADERS,KARNAL,HR
0.0,0.0,Shipment No. DS25-04073:,SINV25-04535,,0.0,2026-02-18,FG,0,0,,SINV25-04535,GURU NANAK ELECTRIC STORE,LAKHIMPUR,UP
392700.0,392700.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04535,C000067,56.0,2026-02-18,FG,0,0,FG-SOLAR PANEL TB,SINV25-04535,GURU NANAK ELECTRIC STORE,LAKHIMPUR,UP
0.0,0.0,Shipment No. DS25-04077:,SINV25-04536,,0.0,2026-02-18,,0,0,,SINV25-04536,BANYAL SOLAR SOLUTIONS,LOHARWIN,HP
1832600.0,1832600.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04536,C000420,280.0,2026-02-18,WH-KUTAIL,0,0,FG-SOLAR PANEL TB,SINV25-04536,BANYAL SOLAR SOLUTIONS,LOHARWIN,HP
0.0,0.0,Shipment No. DS25-04075:,SINV25-04537,,0.0,2026-02-18,FG,0,0,,SINV25-04537,FRIENDS SOLAR SOLUTION,PANIPAT,HR
1386000.0,1386000.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04537,C000263,112.0,2026-02-18,FG,0,0,FG-SOLAR PANEL TB,SINV25-04537,FRIENDS SOLAR SOLUTION,PANIPAT,HR
200200.0,200200.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04537,C000263,28.0,2026-02-18,FG,0,0,FG-SOLAR PANEL TB,SINV25-04537,FRIENDS SOLAR SOLUTION,PANIPAT,HR
0.0,0.0,Shipment No. DS25-04078:,SINV25-04538,,0.0,2026-02-18,FG,0,0,,SINV25-04538,R.M. SOLAR POWER,HOSIARPUR,PB
916300.0,916300.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04538,C000561,140.0,2026-02-18,FG,0,0,FG-SOLAR PANEL TB,SINV25-04538,R.M. SOLAR POWER,HOSIARPUR,PB
0.0,0.0,Shipment No. DS25-04079:,SINV25-04538,,0.0,2026-02-18,FG,0,0,,SINV25-04538,R.M. SOLAR POWER,HOSIARPUR,PB
916300.0,916300.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04538,C000561,140.0,2026-02-18,FG,0,0,FG-SOLAR PANEL TB,SINV25-04538,R.M. SOLAR POWER,HOSIARPUR,PB
0.0,0.0,Shipment No. DS25-04074:,SINV25-04539,,0.0,2026-02-18,FG,0,0,,SINV25-04539,AAROHI SERVICSES,BASTI,UP
1940400.0,1940400.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04539,C000303,168.0,2026-02-18,FG,0,0,FG-SOLAR PANEL TB,SINV25-04539,AAROHI SERVICSES,BASTI,UP
0.0,0.0,Shipment No. DS25-04080:,SINV25-04540,,0.0,2026-02-18,FG,0,0,,SINV25-04540,FRIENDS SOLAR SOLUTION,PANIPAT,HR
280000.0,280000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04540,C000263,20.0,2026-02-18,FG,0,0,ON GRID INVERTER,SINV25-04540,FRIENDS SOLAR SOLUTION,PANIPAT,HR
0.0,0.0,Shipment No. DS25-04081:,SINV25-04541,,0.0,2026-02-19,FG,0,0,,SINV25-04541,AAROHI SERVICSES,BASTI,UP
280000.0,280000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04541,C000303,20.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04541,AAROHI SERVICSES,BASTI,UP
0.0,0.0,Shipment No. DS25-04087:,SINV25-04542,,0.0,2026-02-19,FG,0,0,,SINV25-04542,FRIENDS SOLAR SOLUTION,PANIPAT,HR
203312.0,203312.0,SOLAR ON GRID TIE INVERTER 5.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04542,C000263,8.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04542,FRIENDS SOLAR SOLUTION,PANIPAT,HR
0.0,0.0,Shipment No. DS25-04082:,SINV25-04543,,0.0,2026-02-19,FG,0,0,,SINV25-04543,BUNDELKHAND SALES & SERVICE LLP,JHANSI,UP
140000.0,140000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04543,C000035,10.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04543,BUNDELKHAND SALES & SERVICE LLP,JHANSI,UP
12480.0,12480.0,BROKEN GLASS SCRAP,SINV25-04544,C000555,1560.0,2026-02-19,SCRAP,0,0,SCRAP,SINV25-04544,MANOJ BOTTLE STORE,THANESAR,HR
0.0,0.0,Shipment No. DS25-04083:,SINV25-04545,,0.0,2026-02-19,,0,0,,SINV25-04545,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04545,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04545,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04084:,SINV25-04546,,0.0,2026-02-19,,0,0,,SINV25-04546,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04546,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04546,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04088:,SINV25-04547,,0.0,2026-02-19,,0,0,,SINV25-04547,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04547,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04547,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04089:,SINV25-04548,,0.0,2026-02-19,,0,0,,SINV25-04548,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04548,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04548,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04090:,SINV25-04549,,0.0,2026-02-19,,0,0,,SINV25-04549,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04549,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04549,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04091:,SINV25-04550,,0.0,2026-02-19,,0,0,,SINV25-04550,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04550,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04550,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04092:,SINV25-04551,,0.0,2026-02-19,FG,0,0,,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
194040.0,194040.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04551,C000548,28.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
984060.0,984060.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04551,C000548,84.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
0.0,0.0,Shipment No. DS25-04093:,SINV25-04551,,0.0,2026-02-19,FG,0,0,,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
328020.0,328020.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04551,C000548,28.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
0.0,0.0,Shipment No. DS25-04094:,SINV25-04551,,0.0,2026-02-19,FG,0,0,,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
210000.0,210000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04551,C000548,15.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
122500.0,122500.0,SOLAR ON GRID TIE INVERTER 5.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04551,C000548,5.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04551,EVERGREEN ENERGYS,FATEHABAD,HR
0.0,0.0,Shipment No. DS25-04097:,SINV25-04552,,0.0,2026-02-19,FG,0,0,,SINV25-04552,THE GOELA ELECTRIC CO,AMBALA,HR
140000.0,140000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04552,C000282,10.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04552,THE GOELA ELECTRIC CO,AMBALA,HR
0.0,0.0,Shipment No. DS25-04086:,SINV25-04553,,0.0,2026-02-19,FG,0,0,,SINV25-04553,ENVISION ENTERPRISES,REWARI,HR
1705000.0,1705000.0,SOLAR PANEL 500 WP MONO HALF CUT DCR BIFACIAL,SINV25-04553,C000243,155.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04553,ENVISION ENTERPRISES,REWARI,HR
0.0,0.0,Shipment No. DS25-04095:,SINV25-04554,,0.0,2026-02-19,FG,0,0,,SINV25-04554,JAI GURUDEV INFRATECH,AMBEDKAR NAGAR,UP
662200.0,662200.0,SOLAR PANEL 550 WP MONO HALF CUT DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04554,C000328,56.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04554,JAI GURUDEV INFRATECH,AMBEDKAR NAGAR,UP
341000.0,341000.0,SOLAR PANEL 500 WP MONO HALF CUT DCR BIFACIAL,SINV25-04554,C000328,31.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04554,JAI GURUDEV INFRATECH,AMBEDKAR NAGAR,UP
0.0,0.0,Shipment No. DS25-04096:,SINV25-04554,,0.0,2026-02-19,FG,0,0,,SINV25-04554,JAI GURUDEV INFRATECH,AMBEDKAR NAGAR,UP
350000.0,350000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04554,C000328,25.0,2026-02-19,FG,0,0,ON GRID INVERTER,SINV25-04554,JAI GURUDEV INFRATECH,AMBEDKAR NAGAR,UP
0.0,0.0,Shipment No. DS25-04085:,SINV25-04555,,0.0,2026-02-19,,0,0,,SINV25-04555,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04555,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04555,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04098:,SINV25-04556,,0.0,2026-02-19,,0,0,,SINV25-04556,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04556,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04556,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04099:,SINV25-04557,,0.0,2026-02-19,,0,0,,SINV25-04557,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04557,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04557,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04100:,SINV25-04558,,0.0,2026-02-19,,0,0,,SINV25-04558,OSWAL PUMPS LIMITED,KUTAIL,HR
2562560.0,2562560.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04558,C000106,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04558,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04101:,SINV25-04559,,0.0,2026-02-19,,0,0,,SINV25-04559,OSWAL PUMPS LIMITED,KUTAIL,HR
1921920.0,1921920.0,SOLAR PANEL 520 WP MONO HALF CUT DCR,SINV25-04559,C000106,168.0,2026-02-19,FG,0,0,FG-SOLAR PANEL WB,SINV25-04559,OSWAL PUMPS LIMITED,KUTAIL,HR
3520.0,3520.0,PLASTIC STRAP,SINV25-04560,C000485,220.0,2026-02-19,SCRAP,0,0,SCRAP,SINV25-04560,RADHE KRISHNA TRADERS,Karnal,HR
12100.0,12100.0,MIX POLYTHENE,SINV25-04560,C000485,440.0,2026-02-19,SCRAP,0,0,SCRAP,SINV25-04560,RADHE KRISHNA TRADERS,Karnal,HR
11520.0,11520.0,WASTE PAPER,SINV25-04561,C000231,1280.0,2026-02-19,SCRAP,0,0,SCRAP,SINV25-04561,RAJDEEP ECO CARE,LADWA,HR
19180.0,19180.0,CARD BOARD,SINV25-04561,C000231,1370.0,2026-02-19,SCRAP,0,0,SCRAP,SINV25-04561,RAJDEEP ECO CARE,LADWA,HR
3732.0,3732.0,BACK SHEET TRANSPARENT,SINV25-04562,C000563,311.0,2026-02-19,SCRAP,0,0,RM-BACKSHEET TB,SINV25-04562,NORTH DELHI SCRAPS,DELHI,DL
3492.0,3492.0,BACK SHEET TRANSPARENT,SINV25-04562,C000563,291.0,2026-02-19,SCRAP,0,0,RM-BACKSHEET TB,SINV25-04562,NORTH DELHI SCRAPS,DELHI,DL
14928.0,14928.0,BACKSHEET 1133MM WHITE PPC 315 MICRON,SINV25-04562,C000563,1244.0,2026-02-19,SCRAP,0,0,RM-BACKSHEET WB,SINV25-04562,NORTH DELHI SCRAPS,DELHI,DL
2580.0,2580.0,BACK SHEET 1130MM (365 MICRON),SINV25-04562,C000563,215.0,2026-02-19,SCRAP,0,0,RM-BACKSHEET WB,SINV25-04562,NORTH DELHI SCRAPS,DELHI,DL
4788.0,4788.0,SOLAR PANEL BACK SHEET SCRAP,SINV25-04562,C000563,399.0,2026-02-19,SCRAP,0,0,SCRAP,SINV25-04562,NORTH DELHI SCRAPS,DELHI,DL
0.0,0.0,Shipment No. DS25-04103:,SINV25-04563,,0.0,2026-02-19,FG,0,0,,SINV25-04563,R.M. SOLAR POWER,HOSIARPUR,PB
1832600.0,1832600.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04563,C000561,280.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04563,R.M. SOLAR POWER,HOSIARPUR,PB
0.0,0.0,Shipment No. DS25-04102:,SINV25-04564,,0.0,2026-02-19,FG,0,0,,SINV25-04564,BANYAL SOLAR SOLUTIONS,LOHARWIN,HP
366520.0,366520.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04564,C000420,56.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04564,BANYAL SOLAR SOLUTIONS,LOHARWIN,HP
1466080.0,1466080.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR BIFACIAL GLASS TO BACK SHEET,SINV25-04564,C000420,224.0,2026-02-19,FG,0,0,FG-SOLAR PANEL TB,SINV25-04564,BANYAL SOLAR SOLUTIONS,LOHARWIN,HP
0.0,0.0,Shipment No. DS25-04104:,SINV25-04565,,0.0,2026-02-20,,0,0,,SINV25-04565,KKSUNIDHI INFRA PVT. LTD.,HANSI,HR
2542540.0,2542540.0,SOLAR PANEL 550 WP MONO HALF CUT NON DCR,SINV25-04565,C000275,364.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04565,KKSUNIDHI INFRA PVT. LTD.,HANSI,HR
0.0,0.0,Shipment No. DS25-04108:,SINV25-04566,,0.0,2026-02-20,,0,0,,SINV25-04566,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04566,C000106,224.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04566,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04109:,SINV25-04567,,0.0,2026-02-20,,0,0,,SINV25-04567,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04567,C000106,224.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04567,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04110:,SINV25-04568,,0.0,2026-02-20,,0,0,,SINV25-04568,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04568,C000106,224.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04568,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04107:,SINV25-04569,,0.0,2026-02-20,FG,0,0,,SINV25-04569,ISHAAN BRIGHT ENERGY (OPC) PRIVATE LIMITED,KURUKSHETRA,HR
98000.0,98000.0,SOLAR ON GRID TIE INVERTER 3.4 KW SINGLE MPPT 1 STR-1PH,SINV25-04569,C000242,7.0,2026-02-20,FG,0,0,ON GRID INVERTER,SINV25-04569,ISHAAN BRIGHT ENERGY (OPC) PRIVATE LIMITED,KURUKSHETRA,HR
0.0,0.0,Shipment No. DS25-04111:,SINV25-04570,,0.0,2026-02-20,,0,0,,SINV25-04570,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04570,C000106,224.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04570,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04112:,SINV25-04571,,0.0,2026-02-20,,0,0,,SINV25-04571,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04571,C000106,224.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04571,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04113:,SINV25-04572,,0.0,2026-02-20,,0,0,,SINV25-04572,OSWAL PUMPS LIMITED,KUTAIL,HR
2661120.0,2661120.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04572,C000106,224.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04572,OSWAL PUMPS LIMITED,KUTAIL,HR
0.0,0.0,Shipment No. DS25-04114:,SINV25-04573,,0.0,2026-02-20,,0,0,,SINV25-04573,OSWAL PUMPS LIMITED,KUTAIL,HR
1532520.0,1532520.0,SOLAR PANEL 540 WP MONO HALF CUT DCR,SINV25-04573,C000106,129.0,2026-02-20,FG,0,0,FG-SOLAR PANEL WB,SINV25-04573,OSWAL PUMPS LIMITED,KUTAIL,HR
